1188,"

성격장애로샤평가/Steven K.Huprich 편저/신민섭 외 편역/학지사

투사검사는 객관적 검사에서 잡히지 않는 많은 정보들을 주기 때문에,
그 자체로는 진단을 내릴 수는 없지만 
사람을 이해하는데 참 많은 도움을 주는 것 같습니다.
특히 성격을 이해하는데 로샤가 주는 풍부한 정보는,
배우면 배울수록 참 놀랍다는 생각이 듭니다.

이 책은 성격장애환자들의 로샤 프로토콜을 채점하고,
구조적요약 그리고 해석까지를 다루고 있는데요
채점 연습과 구조적 요약 연습하기에도 참 좋고
성격장애별로 보여주는 해석도 참 많은 공부가 되었습니다.
특히 5판에 맞춰 새롭게 구조적 요약과 채점을 하였고
편저자께서 우리나라 사례를 가지고 설명을 해 주고 계신 장도 있답니다.
로샤 공부하시는 분들은 꼭 보세요~
강추합니다!!! 


아동 청소년 로샤의 이론과 실제/신민섭,김은정,김지영 공저/학지사

로샤를 시행하다보면,
아동의 프로토콜과 성인의 그것은 확실히 차이가 나는 것 같아요.
그래서 채점이나 해석에서 좀 더 주의를 기울여야하는 면이 있고요.
그래서 읽게 되었는데,
전반부에는 로샤 채점의 기본개념과 구조적 요약까지를
후반부에는 각 장애별로 로샤의 채점과 해석을 실례로 들어주셔서 유익한 것 같습니다.
로샤 공부하시는 분들이 보시면 좋은 책인 것 같아요^^(현숙)

		  
"
1189,"

사랑중독 
Addiction to Love: Overcming Obsession and Dependency in Relationships /수잔 피보디 지음/류가미 옮김/북북서

""우리가 자신을 사랑하지 못할 때, 우리는 그 결핍을 다른 사람을 통해서 메우려고 합니다.
우리는 남들이 우리를 행복하게 만들어주고, 우리에게 괜찮은 사람이라는 정체성을 심어주기를 바랍니다.
이 경우 사랑은 우울증 치료약이나 내가 누구인지를 규정하는 신분증이 되어 버립니다.
왜냐하면 남들이 우리를 사랑하지 않을 경우, 우리는 더 이상 행복해질 수 없으며 괜찮은 사람이라는 자신감을 가질 수 없기 때문입니다.
남들에게 사랑받는 것은 기쁜 일이지만 자신의 행복과 정체성을 남들에게 기대는 것은 아주 위험한 일입니다.
우리는 스스로 행복에 책임을 지고 스스로 자기 정체성을 확립해야 합니다.
다시 말해, 우리는 스스로 자신을 제대로 돌보고 사랑할 줄 알아야 합니다.
역설적으로 우리가 자신을 사랑한다면 모든 사람들이 우리를 사랑하게 될 겁니다.
우리가 다른 사람을 필요로 하지 않게 된다면 모든 사람들이 우리에게 몰려올 겁니다.
다른 사람에게 사랑을 얻고 그것에 감사하는 것이 아니라,
다른 사람들과 생명과 삶을 나누는 것으로 변해야 합니다.""

		  
"
1190,"

정신분석적 사례이해/Nancy McWilliams 저/권석만 외 역/학지사

""책과의 만남도 다 때가 있는 것 같습니다.
워낙 명저라고 소문이 자자하여 작년 이맘때 구입하였던 책이었는데,
이제서야 다 읽었네요.

저자는 미국 정신분석학자로 정신 역동적인 치료법으로 내담자를 만나고 있는 상담자라고 하는데,
미국 내 상담학도들에게도 인기가 워낙 좋다고 하더라구요.
책을 읽다보니 인간에 대한 따뜻한 시선으로, 사람에 대한 이해를 하고 있는 저자의 마음이 느껴져서
사람들이 참 좋아할 만한 분이라는 느낌을 받았습니다.

이 책은, 제목 그대로 정신분석적 사례개념화를 도와주는 책입니다.
마치 로저스의 책처럼, 한구 한구가 참 와 닿아서 마음에 새겨둘만한 구절이 많았습니다.
저는 특히 ""진실한 것이 치료적이다"" ""내담자의 자존감을 보호하라""라는 구절을 따로 메모해서 책상에 붙여놓았습니다.
상담 초심자로서, 상담 기술자가 되지 말고 진실로 사람을 이해하는 상담자가 되고 싶기 때문입니다.""(현숙)

		  
"
1191,"

Thomas M. Skovholt 저 <건강한 상담자만이 남을 도울 수 있다 The Resilient Practitioner: Therapists, Teachers, and Health Professionals>


개인상담의 실제/ 박태수, 고기홍 공저/ 학지사

""이 책은 상담의 절차지식에 초점이 맞춰진 책입니다.
저자께서 머리말에서 말씀하셨듯이,
저 또한 상담의 절차적인 것들을 전혀 교육받지 못했기에
내가 과연, 상담의 사례개념화와, 상담일지 작성을 제대로 하고 있는 것인지,
목표와 전략은 어떻게 잡아야하는것인지가 너무 궁금했었거든요.
그런면에서 참 많은 도움을 주는 책입니다.""(현숙)


단기심리치료/ Sol L. Garifield 저/ 권석만 외 역/ 학지사

""상담 초심자로서 내담자를 만나면서,
덜컥 겁이 났더랬습니다.
내가 과연 잘 할 수 있을까?
그간에 배운 얇은 지식과  짧은 실습만으로 
과연 내담자를 도와줄 수 있을 것인가?
실제로 어떻게 사례개념화를 하고 상담을 이끌어 갈 것인가?
이런 질문들이 저로 하여금 이 책을 읽게 만들었습니다.
이 책은, 저같은 상담 초심자들이 상담의 실제적 과정을 이해하는데 많은 도움을 주는 것 같습니다.
첫 면접때는 어떻게 해야 할지,
치료의 초기와 중기 종결, 그리고 치료후에는 무엇을 고려해야 할지 쉽게 설명을 해 주고 있답니다.
축어록을 풀며, 내담자의 언어를 다시금 들으며
과연 내담자의 욕구는 무엇인지, 핵심감정과 핵심신념은 무엇인지
만약 내가 내담자라면 나 라는 상담자에게 상담을 받고 싶을것인지....이런 고민을 하며
이 책을 읽고 또 읽고 있답니다.
상담초심자들이 이 책을 읽고 상담의 긴장도를 줄이는데 도움이 되었으면 합니다.""
초심상담자들께서 읽고 도움 받으셨음 좋겠네요^^""(현숙)


MMPI-2를 이용한 치료적 개입/ Stephen E.Finn/ 홍창희 외 역/ 박학사

""이 책은, 첫 면담에서 시작하여 피드백 회기로 종료되는 MMPI 평가의 과정을 
실제 사례와 더불어 단계적으로 다루어주고 있습니다.
저자인 Stephen Finn은 현재 Texas Austin에 있는 치료적 평가 센터의 소장이라고 하는데요,
글 속에서  마음이 따뜻한 분이라는 느낌을 받았습니다.

사실, 심리검사를 하고 보고서를 쓰면서
아직은 초심자라 그런지, 어떻게 하면 슈퍼비전 받을때 지적받지 않고 완벽(?)하게 쓸 수 있을까를 
많이 고민한 것이 사실입니다.
그런데, 결국은 심리 검사라는 것이 내담자를 이해하는 하나의 관문일 뿐인데 말이지요.
저자는
""내가 내담자라면 내담자인 나에게 MMPI의 결과를 들려주는 최선의 방법은 무엇인가?""를 항상 생각한다고 합니다.
저도 늘 가슴에 새기고 내담자를 만나야겠습니다.""(현숙)

		  
"
1192,"

""사랑은 자기 자신이나 또는 타인의 정신적 성장을 도와줄 목적으로 자기 자신을 확대시켜나가려는 의지이다."" (모건 스콧 펙)

“나는 항상 내가 강해지고 자신감을 가질 수 있는 길을 내 밖에서 찾아왔다.
그러나 그 길은 내 안에 있다. 항상 거기 있다."" (안나 프로이트)

""우리는 감탄하려 산다” (문화심리학자 김정운)

		  
"
1193,"
		프로이트의 의자(숨겨진 나와 마주하는 정신분석 이야기)/ 정도언

로버트 존슨, 제리 룰(Jerry Ruhl, Robert A. Johnson) 저 <내 그림자에게 말 걸기(내 안의 접힌 나를 일깨우는 마음여행 Living Your Unlived Life>

마야 스토르히 저 <강한 여자의 낭만적 딜레마>

천만번 괜찮아/ 박미라

치유하는 글쓰기/ 박미라

어빈 얄롬 저 <치료의 선물 The Gift of Therapy: An Open Letter to a New Generation of Therapists and Their Patients>

알프레드 아들러 저 <인간이해>

게리 채프먼(Gary Chapman) 저 <사랑을 잘 하는 사람들의 7가지 습관 Love as a Way of Life(The Seven Secrets Behind Every Language of Love)>

현명한 부모는 아이를 느리게 키운다/ 신의진

나는 아이보다 나를 더 사랑한다/ 신의진 

제프리 E. 영, 자넷 S. 클로스코 저 <새로운 나를 여는 열쇠 Reinventing Your Life>

Clara E. Hill 저 <상담의 기술 Helping Skills>

톰 버틀러 보던(Tom Butler-Bowdon) 저 <내 인생의 탐나는 심리학 50(프로이트에서 하워드 가드너까지 인간 탐색의 흐름과 그 핵심) 50 Psychology Classics(Who We Are, How We Think, What We Do; Insight and Inspiration from 50 Key Books)> <내 인생의 탐나는 자기계발 50 50 Self Help Classics> <내 인생의 탐나는 영혼의 책 50 50 Spiritual Classics(Timeless Wisdom From 50 Great Books on Inner Discovery, Enlightment And Purpose)> 

로렌 슬레이터(Lauren Slater) 저 <나는 왜 거짓말을 하는가 Lying: A Metaphorical Memoir> <스키너의 심리상자 열기 Opening Skinner's Box: Great Psychological Experiments of the Twentieth Century> <루비 레드 Blue Beyond Blue(Extraordinary Tales for Ordinary Dilemmas> 

한스 크루파 저 <마음의 여행자>

크레이그 네켄(Craig Nekken) 저 <중독의 심리학(숨겨진 욕망을 자극하는 치명적인 유혹) Addictive Personality>

로버트 차일디니(Robert B. Cialdini) 저 <설득의 심리학 Influence(Science and Practice)> <설득의 심리학 2 Yes!: 50 Scientifically Proven Ways to Be Persuasive>>

대니얼 길버트(Daniel Todd Gilbert) 저 <행복에 걸려 비틀거리다 Stumbling on Happiness>

게슈탈트 심리치료/ 김정규

아론 T. 벡(Aaron T. Beck) 저 <우울증의 인지치료 Cognitive Therapy of Depression>

토니 험프리스 저 <8살 이전의 자존감이 평생 행복을 결정한다 Self-esteem>

Michael St. Clair 저 <대상관계이론과 자기심리학>

마틴 셀리그만(Martin E. P. Seligman) 저 <학습된 낙관주의 Learned Optimistic>

도널드 위니캇 저 <그림놀이를 통한 어린이 심리치료 Therapeutic Consultation in Child Psychiatry>

동화로 열어가는 상담 이야기/ 박성희

내 감정 조절법/ 송남용

상담전문가 11인의 만남과 치유(집단상담 사례 및 해설)/ 강순화 외

에크하르트 톨레(Eckhart Tolle) 저 <지금 이 순간을 살아라 The Power of Now>

말콤 글래드웰(Malcolm Gladwell) 저 <블링크: 첫 2초의 힘 Blink: The Power of Thinking Without Thinking>

윌리엄 스타이런 저 <보이는 어둠(우울증에 대한 회고)>

배리 슈워츠(Barry Schwartz) 저 <선택의 심리학 The Paradox of Choice(Why More Is Less)>

프로이트와 영화를 본다면/ 김상준

유쾌한 심리학/ 박지영

영화로 만나는 치유의 심리학(상처에서 치유까지 트라우마에 관한 24가지 이야기)/ 김준기

성격심리학/ 노안영, 강영신 공저

101가지 주제로 알아보는 상담심리/ 노안영

현대 심리치료 Current Psychotherapies/ Raymond J. Corsini, Danny Wedding 편저 김정희 역

제임스 F. 매스더슨(James F. Masterson) 저 <참자기 Search for the Real Self: Unmasking the Personality Disorders of Our Age>

로리 애슈너, 미치 메이어슨 외(Laurie Ashner, Mitch Meyerson) 저 <사람은 왜 만족을 모르는가 When is Enough, Enough?: What You Can Do If You Never Feel Satisfied>

적용영역별 접근 상담심리학/ 김계현

나는 아내와의 결혼을 후회한다/ 김정운

누다심의 심리학 블로그/ 강현식 지음, 임익종 그림

관계의 재구성/ 하지현 지음/ 궁리

상담의 필수기술/ 에반스 외/ 성숙진 역/나남출판

테리 리얼(Terrencel Real) 저 <남자가 정말 하고 싶은 말 I Don't Want to Talk about It>

비합리성의 심리학/ 스튜어트 서덜랜드 지음/ 이세진 옮김/ 교양인

심리 게임/ 에릭 번/ 조혜정 옮김/ 교양인

라캉읽기/ 숀 호머 지음/ 김서영 옮김/ 은행나무

보살핌 The Tending Instinct/ 셸리 테일러 지음/ 임지원 옮김/ 사이언스북스

KBS 특별기획 다큐멘터리 마음/ 이영돈 지음/ 예담

하인즈 코헛과 자기 심리학/ 앨런 시걸 지음/ 권명수 옮김/ 한국심리치료연구소

내 마음속 1인치를 찾는 심리실험 150/ 세르주 시코티 지음/ 윤미연 옮김/ 궁리

보다 냉정하게 보다 용기있게 Staring at the sun/ 얄롬 지음/ 이혜성 옮김/ 시그마프레스

처음 만나는 자유/ 수재너 케이슨 지음/ 서영조 옮김/ 궁리

리타 카터(Rita Carter) 저 <다중인격의 심리학(내 안의 또 다른 나를 발견하는 놀라운 여행) Multiplicity(The New Science of Personality, Identity and the Self)>

생의 절반에서 융을 만나다(소설로 읽는 융 심리학)/ 대릴 샤프

미리엄 그린스팬(Miriam Greenspan) 저 <감정공부 Healing through the Dark Emotions>

현대 이상심리학/ 권석만 저/ 학지사

나를 창조하는 콤플렉스/ 베레나 카스트 지음/ 이수영 옮김/푸르메

한국인의 심리학/ 최상진 저/ 학지사

나하고 얘기 좀 할래?(어린 시절 상처가 나에게 말한다)/ 울리케 담 저/ 문은숙 역/ 펼침
- 내면대화요법 voice dialogue, 내면아이/ 내면의 비판자, 행복한 어린시절 되찾기(스스로 부모 되어보기)

카운슬링의 이론과 실제/ 칼 로저스 저/ 한승호 역/ 학지사

마음의 치유/ 기 코르노 저/ 강현주 역/ 불폴리오

거짓의 사람들 People of the Lie/ 모건 스콧 펙 저/ 윤종석 역/ 비전과 리더십

가만히, 조용히 사랑한다/ 마리우스 세라 저/ 고인경 역/ 푸른숲

사람 VS 사람/ 정혜신 저/ 개마고원

남자 VS 남자/ 정혜신 저/ 개마고원

정신분석 사전/ 장 라플량슈 저/ 임진수 역/ 열린책들

명상시대(잃어버린 나를 되찾는 행복한 시간)/ 이은정 저/ 갤리온

나라서 참 다행이다/크리스토프 앙드레 지음/이세진 옮김/북폴리오

사랑중독 
Addiction to Love: Overcming Obsession and Dependency in Relationships /수잔 피보디 지음/류가미 옮김/북북서

사랑과 집착사이 Obsessive Love: When It Hurts Too Much to Let Go/ 수잔 포워드 Susan Forward

협박의 심리학 Emotional Blacmail: When the People in Your Life Use Fear, Obligation, and Guilt to Manipulate You/ 수잔 포워드 Susan Forward


정신분석적 사례이해/Nancy McWilliams 저/권석만 외 역/학지사

상처입은 나를 위로하라/ 주디스 바이올스트 지음/ 오혜경 옮김/ (주)웅진씽크빅

사람이 날아다니고 물이 거꾸로 흐르는 곳/ 제레미 테일러 지음/ 이정규 옮김/ 고혜경 감수/ 동연

관계(사랑과 애착의 자연사)/ 보리스 시륄니크 지음/ 정재곤 옮김/ 궁리

영화로 읽는 정신분석/ 김서영/ 은행나무

좋은 이별/ 김형경/ 푸른숲

인생수업/ 엘리자베스 퀴블러 로스/ 데이비드 케슬러/ 류시화 옮김/ 이레

<모든 인간관계의 핵심요소 아버지 The Father Factor: How Your Father's Legacy Impacts Your Career> (스테판 B. 폴터 Stephan B. Poulter)

<그 어머니들의 자녀교육 심리> (강현식, 박지영 공저, 대교출판) 

<아빠 양육> (강현식, 소울메이트)

<프레임 : 나를 바꾸는 심리학의 지혜> (최인철, 21세기북스)

<심리학, 사랑에 빠지다> (선안남, 스타북스)

<처음 읽는 진화심리학 Why Beautiful People Have More Daughters> (엘렌 S. 밀러 Alan S. Miller, Satoshi Kanazawa, 웅진)

<심리학적인 연금술> (고영건, 시그마프레스)

<몰입 Flow: The Psychology of Optimal Experience> (칙센미하이 Mihaly Csikszentmihalyi, 한울림)

<심리학으로 보는 조선왕조실록> (강현식, 살림)

<심리학으로 보는 로마인 이야기> (강현식, 살림)

<가위, 바위, 보 : 게임의 심리학 I Will If You Will So Will I: Rock, Paper, Sissors Game Theory in Everyday Life> (렌 피셔 Len Fisher, 추수밭)

<생각의 지도 The Geography of Thought> (리차드 니스벳 Richard E. Nisbett, 김영사)

		  
"
1194,"

사람이 날아다니고 물이 거꾸로 흐르는 곳/ 제레미 테일러 지음/ 이정규 옮김/ 고혜경 감수/ 동연

저는 개인적으로 프로이트의 '꿈의 해석'을 읽으면서 넘 어려웠어요.
시대적인 배경도 그렇고 그것을 해석하는 방식에도 너무 딱딱하지 않나 그런 느낌이었거든요.
그런데 이 책은 일단, 쉽고  재미있고,
바로 꿈 해석을 스스로 해 볼 수 있도록 도와준다는 점에서 좋은 것 같아요.
'꿈 상징 사전'처럼 무엇이 무엇을 상징한다라고 가르쳐 주는 것은 아니지만,
꿈에 대한 전반적인 지식들을 풀어내고 
왜 꿈이 의식의 진화를 돕는지
어찌하여 꿈이 '작은 신화'인지
그룹 꿈 작업은 어떻게 해야 하는건지 설명해주고 있습니다.
또 부록으로 개인이 혼자서 꿈 작업할 때 도움이 되는 방법들도 있고요...

저는 되풀이되는 꿈에 대한 저자의 설명이 참 와 닿았어요.
한번 보실래요...

""되풀이되는 꿈은 꿈꾼 이 개인의 '신화'에 관한 것이다.
개인의 신화란 우리가 사는 동안 반복해서 이러저러하게 행동으로 옮기는,
삶에서 가장 본질적이고 원형적이며 상징적인 이야기이다.
되풀이되는 꿈은 흔히 꿈꾼 이가 아직 충족하지 못한 '일생의 과업'이나
'가치관이 상충하는 것'을 간명하게 은유적으로 보여 준다....."" 

저도 개인적으로 어렸을 적부터 되풀이되는 꿈이 있어요.
이 책을 읽으면서 '아하'하는 깨달음이 왔답니다. (현숙님)



		  
"
1195,"

상처입은 나를 위로하라/ 주디스 바이올스트 지음/ 오혜경 옮김/ (주)웅진씽크빅

이 책은 정신분석학적 렌즈를 가지고 
상실의 관점에서 인간의 발달을 다룬 책입니다.
흔히 상실이라 함은 이별이나 죽음 같은 것을 떠올리는데요,
이 책 속에서 말하는 상실이란, 우리의 삶 속에서,
변화를 겪을 때마다 벌어지는 아주 작은 것들까지도 포함합니다.

책은 총 4부로 나뉘어 있습니다.
엄마와 분리되면서 겪는 최초의 상실에서부터,
사춘기, 청년기, 결혼, 부모 되기 그리고 인생 후반부에 맛보는 상실 등 
인생 전반에 걸쳐 경험하는 거의 모든 상실의 체험을 담고 있어요.
맨 마지막은 죽음을 다루고 있고요...

저는 개인적으로, 엄마와의 상실과 부모노릇, 
중년, 그리고 죽음파트가 많이 공감이 갔어요.

""상실의 위험에 노출되지 않고는 그 어떤 것도 깊이 사랑할 수 없다.
상실과 떠남과 놓아줌이 없다면 분리된 한 존재로서
타인과 연결된 책임감 있고 사려 깊은 사람이 될 수 없다.""

책의 말미에 있는 글인데, 넘 와 닿네요.... (현숙)

		  
"
1196,"

관계(사랑과 애착의 자연사)/ 보리스 시륄니크 지음/ 정재곤 옮김/ 궁리

프랑스 작가의 글에서는 늘 번뜩이는 창조성이 느껴져서  좋은것 같아요.
작가인 보리스 시륄니크는 신경정신의학자이자 비교행동학자라고 하네요.
그는 이책에서,'관계'를 비교행동학적 관점에서 
동물세계와 인간세계를 넘나들며 다양한 면들을 설명하고 있어요.

굉장히 다양한 사례들이 등장하는데 넘 흥미로워요.
유익하면서도 참신하고 그러면서 재미있고...
이런 책을 번역해 주신 정재곤 선생님께 감사해야겠어요.(현숙님)

		  
"
1197,"

영화로 읽는 정신분석/ 김서영/ 은행나무

이 책은, 얼마 전 읽은 '라캉 읽기'의 번역자인 
김서영 선생님의 책이라서 읽게 되었는데요,
저, 이 책 읽으면서 많이, 아주 많이 울었습니다.
병원 대기실에서, 지하철 안에서 읽으면서 왜 그렇게 눈물이 나던지요....
어쩌면, 지금의 제 상황이 글 속에 나오는
김서영 선생님의 개인적인 느낌들과
너무나 비슷하다고 느껴서인지도 모르겠습니다.

이 책은, 예전에 읽었던 <프로이트와 영화를 본다면>이나 
<영화로 만나는 치유의 심리학>과는 사뭇 다른 느낌입니다.
위의 두 책이 '산책'하는 기분이었다면,
김서영 선생님의 책은 '등산'을 하는 기분이라고나 할까요....

작가는 라캉의 정신분석과 융의 분석심리학으로 영화를 분석하고 있는데요,
쉬운 언어로 표현하였지만, 분석엔 늘 날카로움이 살아 있고
작가의 긴 산고를 통해 세상에 나온 내용엔 생생함이 묻어 있고, 
그러면서도 작가의 개인적인 것들이 아주 솔직하게 녹아 있습니다.

제게 긴 여운이 남는 부분을 옮겨 봅니다.

""우리 모두 가끔은 지독하게 외로울 때가 있다.
하루하루 견뎌야 하는 일들이 너무도 괴롭고 힘들지만
정작 나를 도와 주는 사람은 아무도 없다는 느낌이 들 때가 있다.
심각한 경우, 뭐가 어찌 돼도 상관없다는 생각으로 자신의 몸과 마음을 스스로 학대하고
더욱 괴로운 상황을 자초하게 되기도 한다.
또는 주위의 모든 사람들이 나를 세상 밖으로 몰아내는 듯한 느낌이 들기도 한다.
(중략)
정신분석과 분석심리학을 공부하며 내가 배운 것 한 가지만을 말해보라고 한다면
그것은 밖이 아닌 안에서만 근본적인 해답을 구할 수 있다는 사실이다.
물론 다른 사람들과의 관계는 매우 중요하며 
문제의 실제 해결은 현실 속에서 다른 사람들과의 관계를 통해서만 가능하다.
그러나 그 시작은 먼저 내가 타인을 견딜 만큼 든든해지는 것이다.
(중략)
""그래, 너 정말 괜찮은 사람이야""라는 말을 듣는다 하더라도
그것은 근본적인 도움이 되지 못한다.
그렇게 말해 줄 수 있는 사람은 세상에 오직 한 사람, 바로 자기 자신뿐이다.
(중략)
내 안의 신화를 믿어야 한다.""

2010년을 시작하면서, 신체적인  질병들과 싸워야 하고,
또 내가 애써 모른체 했던, 경제적인 어려움도 극복해야 하고,
나약해지는 나 스스로도 극복해야 하는데
요즘 저 많이 힘들었거든요.
그래서 이 책이 더 와 닿았는지도 모르겠습니다.

김서영 선생님에게 있어 영화는 신경안정제이며 항우울제라고 하셨는데
제게 있어서는 책이 그런 것 같네요...(현숙님)

		  
"
1198,"

좋은 이별/ 김형경/ 푸른숲

잠깐 짬이 나서 서점에 갔더니, 김형경 작가의 새 에세이가 나왔네요.
<사람풍경> <천개의 공감>에 이은 세번째 심리 에세이네요.
이번 책의 주제는 '상실'입니다.

정신분석에서는 개인의 사회적, 병리적 원인은
사랑을 잃거나 소중한 대상을 상실한 후
그 감정을 제대로 처리하지 못한데서 비롯한다고 봅니다.
김형경 작가는 바로 그 상실을 이 책에서 다루고 있고요.

1장은 애도의 개념을 소개하고
2장에서는 상실 후에도 여전히 열정이 상대를 향해 흘러가고 있는 상태를
3장에서는 상대로부터 열정을 회수해왔으나 그것을 잘못 사용하는 단계
4장은 열정을 비로소 치유와 변화를 위해 사용하는 단계를 다루고 있습니다.

소설가이니만큼 이번 책에서도 책 곳곳에 여러가지 문학 작품에서 인용한 사례들이 많이 등장합니다.
저도 개인적으로 헤르만 헤세, 카뮈, 괴테를 좋아하는지라
아는 작품이 나올 때마다 심리학적 틀로 새롭게 볼 수 있어 흥미로웠어요.

라캉의 글은 저도 무지 어려웠었는데, 작가도 좀 어렵다고 하니 안심(?)도 되었구요.
저는 개인적으로 아래 대목이  와 닿았어요. 

""독서는 그 자체가 이미 자폐적인 행위이지만, 
카뮈 소설에는 나의 자폐 성향이 원하는 안성맞춤인 공간이 있었다....
(중략)
자폐 공간을 만드는 이들이 원하는 것은 존재한다는 느낌, 즉 실존적 안정감이다.
안정감을 확보하기 위해 아기가 만들어내는 자기 보호 장치를 자폐 껍질이라고 부른다.
자폐 껍질 속에서 삶의 에너지는 조용히 메말라간다....""

어릴적, 한글을 떼고 처음으로 혼자 글자를 읽게 되었을때부터 
현실로부터 벗어나기 위해 무의식적으로 무언가를 읽었던 나..
강원도 산골이라 며칠씩 지연되어 배달되던 신문,
한자가 많이 섞이고 세로로 되어 있어서 읽기도 힘들었지만 
몇 시간씩 방바닥에 쪼그리고 앉아서 읽었던 기억들....
아빠의 '새농민'이란 잡지와
어쩌다 서울 다녀 오실때 가져 오시던 '선데이 서울'의 이해 불가했던 이상 야릇한 글귀들...
어쩌면. 책을 읽는다는 표현보다는
허기진 속을 달래듯 마구 문자를 먹어 치우던 나...
지금도 스트레스 상황에 놓이면 뭔가 읽을거리부터 찾는 나의 습관들...
아...
또 울고 말았네요.
그 시절의, '어린 나'가 너무 불쌍해서요...(현숙님)

		  
"
1199,"

인생수업/ 엘리자베스 퀴블러 로스/ 데이비드 케슬러/ 류시화 옮김/ 이레

얄롬 박사는, 신체적인 죽음은 삶을 파괴해버리지만
정신적으로 죽음에 대해 생각해보는 것은 
삶을 의미있게 살도록 일깨워주는 좋은 지침이 된다고 하였지요.

 이 책은 바로 죽음을 앞에 두고 있거나 죽음 직전까지 갔던 사람들의 얘기입니다. 
두명의 작가가 죽음을 앞둔 사람들과의 인터뷰를 통해서
인생에서 꼭 배워할 할 것들은 담담하게 기술하였지요.

아주 다양한 사람들의 얘기가 등장하는데
죽음을 앞에 둔 사람들의 얘기라 
더 가슴에 와 닿고, 읽다보면 흘러내리는 눈물을 주체할 수가 없을 때가 많았어요.

좋은말들이 많이 나오는데요, 그 중 몇 가지만 옮겨 보아요.

""우리는 흔히 하고 싶은 일을 하면 돈은 자연히 따라온다는 충고를 듣습니다.
때로 그것은 사실입니다. 하지만 더 정확한 진실은,
자신이 진정 좋아하는 일을 하면 고급 승용차를 몰고 다니는 것보다 
더 큰 삶의 가치를 발견하게 된다는 사실입니다."" 

""진정한 힘은 자신이 누구인가, 세상에서 자신의 자리가 어디인지 깨닫는 일에서부터 시작됩니다.""

""두려움을 뛰어 넘으면 새로운 삶을 발견할 수 있습니다. 
사랑은 궁극적으로는 두려움을 벗어 버리는 것입니다.""

""상실은 다양한 방법으로 우리에게 무엇이 소중한지 보여주며,
사랑은 우리의 진정한 모습을 가르쳐 줍니다.
관계는 우리 자신을 일깨워 주고 놀라운 성장의 기회를 가져다줍니다.
두려움, 분노, 죄의식, 인내심, 시간조차도 훌륭한 교사가 됩니다.
삶의 가장 어두운 시간에도 우리는 성장하고 있습니다.""(현숙님)

		  
"
1200,"

분석심리학(C G 융의 인간심성론)/ 이부영 지음/ 일조각

1978년 초판이 출간된 이후 융 분석심리학의 대표 입문서로 자리 잡은 『분석심리학』의 제3판

""저는  상담심리 책들을 보기 시작하면서,
처음에는 인지주의적 접근과 행동주의적 접근이 흥미로웠어요.
그 다음에는 현실요법과 긍정 심리학에 관심이 갔구요.
그러다가 교류분석과 프로이트 이후의 대상관계이론이나 
자기심리학을 보면서 아하하는 탄식이 쏟아졌고
이후에는 게슈탈트와 실존주의 등 인본주의적 접근에 관심이 갔구요..
요즘은  융의 분석심리학이 마음에 참 와 닿습니다.
그래서 이 책을 보게 되었는데요...
마치 조각 조각 융의 사상을 이 책, 저 책 보다가
그 모든 퍼즐들이 맞춰진 하나의 그림으로서의 책을 보는 것 같아요.
궁금했던 분석심리학의 많은 것들이 담겨져 있답니다.""(현숙님)

		  
"
1201,"

프로이트 관련 책들

""님의 질문을 보고나서 서가에 가서 프로이트 관련 책들을 뽑아왔어요.
제가 읽은 책들은

1.프로이트 심리학 입문/켈빈 홀 지음/도서출판 두로

2.프로이트 꿈의 심리학/정명진 옮김/부글

3.프로이트 이후/스테판 밋첼 외/이재훈,이해리 옮김/한국심리치료연구소

4.프로이트의 의자/정도언/웅진지식하우스

5.천개의 공감/김형경/한겨레출판

6.사람풍경/김형경/예담

7.카렌 호나이의 정신분석/학지사

8.30년만의 휴식/이무석/비전과리더십,  정신분석에로의 초대/ 이무석

정신분석학에 대한 개념을 잡으시려면 1번책이 좋은 것 같구요.
2번책은 꿈 해석에 대한 프로이트의 저술인데 그리 쉽지는 않았던것 같아요.
3번책은 프로이트 이후 신정신분석학파 학자들이 두루 나와 있어서 프로이트와 비교하면서 읽으면 좋아요.
확실히 정신분석학적 개념이 확장되어가는 것이 눈에 보이죠.
4번책은 요즘 나온 신간인데, 정신분석학에 대한 개념을 일반인들을 위해 에세이 형식으로 쉽게 쓰셨답니다.
김형경 작가의  5,6번 책은 곳곳에 정신분석학에 대한 개념들이 나와 있답니다.
작가 본인이 400여권의 정신분석 책을 읽고, 또 몇 년에 걸쳐 정신분석을 받으셨다하더라구요.
7번책은 제가 제일 애착을 느끼는 책인데, 저 이 책보면서 진짜 펑펑 울었거든요.
카렌 호나이의 개념은  이후 실존주의자나 다른 심리학자들에게도 영향을 많이 끼친것 같아요.
8번책은 유럽에서 정신분석 수련을 받으신 이무석 선생님의 저술인데 쉬우면서도 개념 설명을 참 잘 해놓으셨어요. 

정신분석학 책들은 심리학의 가장 기본이기도 하지만 저는 많이 어려웠어요.
그래서 에세이로 된 책들을 읽으면서 더 이해가 잘 되었던 것 같아요.""

- 현숙님


		  
"
